district,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
"Karnal, Haryana",2021-11-07,27.8,15.2,0.0,14.8,59
"Karnal, Haryana",2021-11-08,28.0,12.8,0.0,15.0,62
"Karnal, Haryana",2021-11-09,27.7,13.5,0.0,12.1,63
"Karnal, Haryana",2021-11-10,28.3,12.2,0.0,10.9,66
"Karnal, Haryana",2021-11-11,28.1,12.5,0.0,11.3,69
"Karnal, Haryana",2021-11-12,27.5,11.6,0.0,12.0,65
"Karnal, Haryana",2021-11-13,27.2,12.2,0.0,14.0,60
"Karnal, Haryana",2021-11-14,26.0,10.6,0.0,10.2,63
"Karnal, Haryana",2021-11-15,25.7,10.9,0.0,12.8,61
"Karnal, Haryana",2021-11-16,25.5,11.2,0.0,12.4,62
"Karnal, Haryana",2021-11-17,24.7,10.1,0.0,10.3,66
"Karnal, Haryana",2021-11-18,24.5,9.8,0.0,9.7,70
"Karnal, Haryana",2021-11-19,25.0,10.6,0.0,7.9,67
"Karnal, Haryana",2021-11-20,25.1,10.2,0.0,9.7,65
"Karnal, Haryana",2021-11-21,26.0,11.3,0.0,15.0,60
"Karnal, Haryana",2021-11-22,26.0,12.9,0.0,22.2,48
"Karnal, Haryana",2021-11-23,26.0,12.1,0.0,14.3,56
"Karnal, Haryana",2021-11-24,25.3,9.6,0.0,9.4,69
"Karnal, Haryana",2021-11-25,25.0,10.9,0.0,8.8,71
"Karnal, Haryana",2021-11-26,24.7,10.6,0.0,9.7,68
"Karnal, Haryana",2021-11-27,24.7,10.2,0.0,10.0,70
"Karnal, Haryana",2021-11-28,24.8,11.2,0.0,10.4,71
"Karnal, Haryana",2021-11-29,24.9,10.8,0.0,15.8,65
"Karnal, Haryana",2021-11-30,24.8,12.1,0.0,15.6,65
"Karnal, Haryana",2021-12-01,22.2,12.6,0.0,8.4,74
"Karnal, Haryana",2021-12-02,20.0,13.6,0.1,10.2,77
"Karnal, Haryana",2021-12-03,22.2,13.8,0.4,8.7,79
"Karnal, Haryana",2021-12-04,24.5,11.8,0.0,10.2,73
"Karnal, Haryana",2021-12-05,24.4,11.8,0.0,10.2,75
"Karnal, Haryana",2021-12-06,22.8,12.7,0.0,16.8,79
"Karnal, Haryana",2021-12-07,23.1,11.2,0.0,15.7,70
"Karnal, Haryana",2021-12-08,22.5,10.8,0.0,10.8,69
"Karnal, Haryana",2021-12-09,22.8,8.6,0.0,8.6,70
"Karnal, Haryana",2021-12-10,22.8,9.6,0.0,13.3,67
"Karnal, Haryana",2021-12-11,21.9,9.1,0.0,11.5,66
"Karnal, Haryana",2021-12-12,21.4,8.0,0.0,8.5,65
"Karnal, Haryana",2021-12-13,20.5,7.6,0.0,10.1,70
"Karnal, Haryana",2021-12-14,20.9,7.1,0.0,10.1,70
"Karnal, Haryana",2021-12-15,20.3,7.1,0.0,9.2,69
"Karnal, Haryana",2021-12-16,18.9,5.6,0.1,11.8,69
"Karnal, Haryana",2021-12-17,17.9,6.4,0.0,18.5,62
"Karnal, Haryana",2021-12-18,17.7,6.5,0.0,21.9,66
"Karnal, Haryana",2021-12-19,17.7,5.8,0.0,15.6,68
"Karnal, Haryana",2021-12-20,18.0,5.2,0.0,12.8,71
"Karnal, Haryana",2021-12-21,19.5,4.8,0.0,10.2,72
"Karnal, Haryana",2021-12-22,19.8,4.7,0.0,9.8,73
"Karnal, Haryana",2021-12-23,19.7,7.3,0.9,9.0,72
"Karnal, Haryana",2021-12-24,21.1,7.2,0.0,9.7,73
"Karnal, Haryana",2021-12-25,20.7,7.1,0.0,8.7,76
"Karnal, Haryana",2021-12-26,18.6,8.5,2.8,12.7,81
"Karnal, Haryana",2021-12-27,19.8,8.2,1.5,9.7,78
"Karnal, Haryana",2021-12-28,19.5,7.7,0.0,12.4,80
"Karnal, Haryana",2021-12-29,18.9,6.4,0.0,13.0,74
"Karnal, Haryana",2021-12-30,18.0,4.6,0.0,9.7,74
"Karnal, Haryana",2021-12-31,18.6,5.8,0.0,10.3,76
"Karnal, Haryana",2022-01-01,18.9,4.9,0.0,9.6,78
"Karnal, Haryana",2022-01-02,19.2,6.1,0.0,8.9,76
"Karnal, Haryana",2022-01-03,21.0,6.3,0.0,11.3,74
"Karnal, Haryana",2022-01-04,18.1,8.9,0.1,8.7,77
"Karnal, Haryana",2022-01-05,14.7,11.1,18.5,17.6,89
"Karnal, Haryana",2022-01-06,19.6,12.3,2.7,18.4,82
"Karnal, Haryana",2022-01-07,18.1,12.0,12.0,21.5,86
"Karnal, Haryana",2022-01-08,17.7,12.9,25.6,27.7,89
"Karnal, Haryana",2022-01-09,15.2,10.9,9.9,14.1,90
"Karnal, Haryana",2022-01-10,16.8,8.2,0.4,9.0,87
"Karnal, Haryana",2022-01-11,17.2,7.3,0.0,10.4,87
"Karnal, Haryana",2022-01-12,16.8,7.9,0.7,8.2,89
"Karnal, Haryana",2022-01-13,17.4,7.3,0.0,8.2,88
"Karnal, Haryana",2022-01-14,17.2,6.7,0.0,7.8,87
"Karnal, Haryana",2022-01-15,15.8,5.2,0.0,9.8,89
"Karnal, Haryana",2022-01-16,15.6,5.8,0.0,10.7,89
"Karnal, Haryana",2022-01-17,13.8,5.7,0.0,8.5,90
"Karnal, Haryana",2022-01-18,15.6,5.4,0.0,10.8,89
"Karnal, Haryana",2022-01-19,16.4,6.0,3.8,8.0,91
"Karnal, Haryana",2022-01-20,16.6,7.8,1.7,8.3,88
"Karnal, Haryana",2022-01-21,18.2,7.2,0.1,10.5,87
"Karnal, Haryana",2022-01-22,13.6,10.6,16.9,27.7,83
"Karnal, Haryana",2022-01-23,13.4,9.8,5.9,15.7,93
"Karnal, Haryana",2022-01-24,14.9,7.7,0.6,7.9,87
"Karnal, Haryana",2022-01-25,16.5,6.6,0.3,10.7,87
"Karnal, Haryana",2022-01-26,16.2,6.4,0.3,14.0,85
"Karnal, Haryana",2022-01-27,17.0,7.0,0.0,19.1,80
"Karnal, Haryana",2022-01-28,16.5,6.9,0.0,20.5,75
"Karnal, Haryana",2022-01-29,18.5,6.3,0.0,15.4,79
"Karnal, Haryana",2022-01-30,19.1,9.6,0.0,20.6,75
"Karnal, Haryana",2022-01-31,19.3,6.8,0.0,9.4,86
"Karnal, Haryana",2022-02-01,19.5,6.5,0.0,17.1,86
"Karnal, Haryana",2022-02-02,19.2,8.8,0.0,18.7,83
"Karnal, Haryana",2022-02-03,12.6,10.1,8.8,34.7,82
"Karnal, Haryana",2022-02-04,14.4,6.9,2.3,12.9,89
"Karnal, Haryana",2022-02-05,16.0,4.4,0.0,9.7,86
"Karnal, Haryana",2022-02-06,18.2,5.6,0.2,9.4,87
"Karnal, Haryana",2022-02-07,20.6,7.7,0.0,8.7,82
"Karnal, Haryana",2022-02-08,21.0,8.6,0.0,12.4,82
"Karnal, Haryana",2022-02-09,19.1,8.8,2.3,9.8,80
"Karnal, Haryana",2022-02-10,19.0,7.1,0.0,19.5,75
"Karnal, Haryana",2022-02-11,19.0,9.3,0.0,23.1,67
"Karnal, Haryana",2022-02-12,20.1,9.1,0.0,18.4,74
"Karnal, Haryana",2022-02-13,20.8,6.8,0.0,10.6,75
"Karnal, Haryana",2022-02-14,21.5,7.6,0.0,9.7,78
"Karnal, Haryana",2022-02-15,21.9,8.2,0.0,9.6,78
"Karnal, Haryana",2022-02-16,21.5,8.9,0.0,12.6,77
"Karnal, Haryana",2022-02-17,22.4,11.1,0.0,11.0,74
"Karnal, Haryana",2022-02-18,23.0,8.8,0.0,11.8,68
"Karnal, Haryana",2022-02-19,22.3,11.1,0.0,18.6,69
"Karnal, Haryana",2022-02-20,21.7,11.6,0.0,22.9,63
"Karnal, Haryana",2022-02-21,22.7,8.7,0.0,11.4,71
"Karnal, Haryana",2022-02-22,24.5,11.0,0.0,28.7,63
"Karnal, Haryana",2022-02-23,23.9,14.9,2.7,23.5,70
"Karnal, Haryana",2022-02-24,22.2,11.6,0.5,14.3,77
"Karnal, Haryana",2022-02-25,24.1,10.9,1.1,15.9,71
"Karnal, Haryana",2022-02-26,19.3,12.0,18.9,26.7,78
"Karnal, Haryana",2022-02-27,22.5,9.9,0.0,13.8,69
"Karnal, Haryana",2022-02-28,22.5,11.0,0.0,14.7,63
"Karnal, Haryana",2022-03-01,24.2,10.6,0.0,10.8,67
"Karnal, Haryana",2022-03-02,25.4,11.1,0.0,9.4,68
"Karnal, Haryana",2022-03-03,24.6,13.6,0.2,14.0,71
"Karnal, Haryana",2022-03-04,24.8,13.0,0.0,14.5,72
"Karnal, Haryana",2022-03-05,26.0,13.2,0.0,17.3,63
"Karnal, Haryana",2022-03-06,26.2,13.8,0.0,11.2,67
"Karnal, Haryana",2022-03-07,27.1,14.4,0.0,9.7,66
"Karnal, Haryana",2022-03-08,29.5,13.2,0.0,13.1,58
"Karnal, Haryana",2022-03-09,30.5,14.5,0.0,19.2,51
"Karnal, Haryana",2022-03-10,29.2,16.9,0.0,19.0,51
"Karnal, Haryana",2022-03-11,29.5,15.4,0.0,15.3,57
"Karnal, Haryana",2022-03-12,30.5,15.3,0.0,15.5,53
"Karnal, Haryana",2022-03-13,31.3,17.5,0.0,14.1,58
"Karnal, Haryana",2022-03-14,32.2,16.3,0.0,11.2,69
"Karnal, Haryana",2022-03-15,33.2,17.7,0.0,16.9,66
"Karnal, Haryana",2022-03-16,34.8,20.6,0.0,19.9,57
"Karnal, Haryana",2022-03-17,33.2,18.8,0.0,13.8,69
"Karnal, Haryana",2022-03-18,34.0,21.7,0.0,13.6,68
"Karnal, Haryana",2022-03-19,34.2,19.8,0.0,9.7,64
"Karnal, Haryana",2022-03-20,35.3,19.6,0.0,10.5,56
"Karnal, Haryana",2022-03-21,35.3,18.9,0.0,14.5,50
"Karnal, Haryana",2022-03-22,34.2,21.0,0.0,22.0,45
"Karnal, Haryana",2022-03-23,34.2,19.1,0.0,14.4,43
"Karnal, Haryana",2022-03-24,33.5,20.2,0.0,10.3,45
"Karnal, Haryana",2022-03-25,34.2,20.0,0.0,21.4,32
"Karnal, Haryana",2022-03-26,34.3,19.2,0.0,28.3,33
"Karnal, Haryana",2022-03-27,35.9,20.4,0.0,18.0,32
"Karnal, Haryana",2022-03-28,37.2,18.8,0.0,15.3,35
"Karnal, Haryana",2022-03-29,38.0,19.5,0.0,19.9,30
"Karnal, Haryana",2022-03-30,37.3,18.6,0.0,9.8,37
"Karnal, Haryana",2022-03-31,37.3,19.8,0.0,16.1,39
"Karnal, Haryana",2022-04-01,36.5,21.2,0.0,16.3,27
"Karnal, Haryana",2022-04-02,37.2,18.0,0.0,10.5,32
"Karnal, Haryana",2022-04-03,38.1,21.5,0.0,12.6,22
"Karnal, Haryana",2022-04-04,38.0,18.5,0.0,15.0,21
"Karnal, Haryana",2022-04-05,38.2,19.8,0.0,17.1,24
"Karnal, Haryana",2022-04-06,38.3,21.5,0.0,20.4,22
"Karnal, Haryana",2022-04-07,39.5,21.5,0.0,18.4,25
"Karnal, Haryana",2022-04-08,40.3,21.6,0.0,16.7,23
"Karnal, Haryana",2022-04-09,41.0,21.9,0.0,19.6,24
"Karnal, Haryana",2022-04-10,40.7,22.9,0.0,19.2,23
"Karnal, Haryana",2022-04-11,41.3,23.3,0.0,15.8,24
"Karnal, Haryana",2022-04-12,40.0,23.4,0.0,10.4,23
"Karnal, Haryana",2022-04-13,39.2,23.5,0.0,14.3,35
"Karnal, Haryana",2022-04-14,39.5,21.9,0.0,18.6,24
"Karnal, Haryana",2022-04-15,37.5,22.0,0.0,27.2,24
"Karnal, Haryana",2022-04-16,38.3,21.1,0.0,16.7,24
"Karnal, Haryana",2022-04-17,39.8,21.1,0.0,13.6,24
"Karnal, Haryana",2022-04-18,41.5,21.7,0.0,16.6,23
"Karnal, Haryana",2022-04-19,41.8,23.8,0.0,25.1,21
"Karnal, Haryana",2022-04-20,40.7,25.6,0.0,21.6,21
"Karnal, Haryana",2022-04-21,35.7,25.2,0.0,23.4,26
"Karnal, Haryana",2022-04-22,37.5,21.8,0.0,14.9,30
"Karnal, Haryana",2022-04-23,38.5,21.8,0.0,18.5,22
"Karnal, Haryana",2022-04-24,39.2,24.0,0.0,27.0,20
"Karnal, Haryana",2022-04-25,40.2,25.0,0.0,30.5,20
"Karnal, Haryana",2022-04-26,40.5,23.2,0.0,18.3,20
"Karnal, Haryana",2022-04-27,41.2,22.2,0.0,18.9,20
"Karnal, Haryana",2022-04-28,42.8,24.8,0.0,18.3,19
"Karnal, Haryana",2022-04-29,43.7,25.4,0.0,21.9,16
"Karnal, Haryana",2022-04-30,43.2,26.5,0.0,17.7,17
"Karnal, Haryana",2022-05-01,40.0,27.5,0.6,26.6,38
"Karnal, Haryana",2022-05-02,36.8,25.8,0.9,23.6,43
"Karnal, Haryana",2022-05-03,37.3,26.8,0.4,15.7,46
"Karnal, Haryana",2022-05-04,34.1,23.9,8.1,18.0,58
"Karnal, Haryana",2022-05-05,37.3,21.4,0.0,21.8,50
"Karnal, Haryana",2022-05-06,38.2,22.9,0.0,17.7,35
"Karnal, Haryana",2022-05-07,38.2,22.9,0.0,18.2,37
"Karnal, Haryana",2022-05-08,39.7,22.8,0.0,13.0,37
"Karnal, Haryana",2022-05-09,37.6,25.6,0.0,18.4,49
"Karnal, Haryana",2022-05-10,37.7,27.0,1.5,20.2,50
"Karnal, Haryana",2022-05-11,40.2,26.5,0.0,15.5,47
"Karnal, Haryana",2022-05-12,41.6,27.0,0.0,13.4,46
"Karnal, Haryana",2022-05-13,42.5,27.0,0.0,20.9,43
"Karnal, Haryana",2022-05-14,43.5,25.5,0.0,17.6,23
"Karnal, Haryana",2022-05-15,44.2,25.3,0.0,15.0,25
"Karnal, Haryana",2022-05-16,41.0,27.9,0.2,16.3,42
"Karnal, Haryana",2022-05-17,37.2,26.0,5.5,15.9,49
"Karnal, Haryana",2022-05-18,40.8,25.0,0.0,10.3,37
"Karnal, Haryana",2022-05-19,41.8,25.3,0.0,15.4,30
"Karnal, Haryana",2022-05-20,43.2,26.7,0.0,23.5,29
"Karnal, Haryana",2022-05-21,38.9,28.0,0.0,24.8,35
"Karnal, Haryana",2022-05-22,37.5,23.0,0.3,19.4,41
"Karnal, Haryana",2022-05-23,32.5,21.2,10.4,29.2,60
"Karnal, Haryana",2022-05-24,29.5,21.9,3.5,23.5,67
"Karnal, Haryana",2022-05-25,32.5,20.2,0.0,8.7,59
"Karnal, Haryana",2022-05-26,34.5,22.5,0.0,7.8,55
"Karnal, Haryana",2022-05-27,37.6,23.5,0.0,9.1,52
"Karnal, Haryana",2022-05-28,38.3,26.1,0.0,15.7,55
"Karnal, Haryana",2022-05-29,38.0,26.5,0.0,15.2,57
"Karnal, Haryana",2022-05-30,39.8,26.9,0.0,16.7,56
"Karnal, Haryana",2022-05-31,38.0,25.8,0.0,10.3,52
"Karnal, Haryana",2022-06-01,39.8,24.7,0.0,18.0,37
"Karnal, Haryana",2022-06-02,41.5,24.4,0.0,16.8,31
"Karnal, Haryana",2022-06-03,41.5,24.5,0.0,15.5,25
"Karnal, Haryana",2022-06-04,42.0,25.1,0.0,16.1,27
"Karnal, Haryana",2022-06-05,42.3,25.4,0.0,16.6,23
"Karnal, Haryana",2022-06-06,42.0,26.8,0.0,10.2,26
"Karnal, Haryana",2022-06-07,43.0,26.3,0.0,19.7,27
"Karnal, Haryana",2022-06-08,42.2,27.7,0.0,22.7,22
"Karnal, Haryana",2022-06-09,42.5,28.9,0.0,17.3,23
"Karnal, Haryana",2022-06-10,43.1,28.4,0.0,24.4,21
"Karnal, Haryana",2022-06-11,41.5,28.0,0.0,26.1,24
"Karnal, Haryana",2022-06-12,42.0,28.7,0.0,19.8,25
"Karnal, Haryana",2022-06-13,42.8,30.2,0.0,24.2,24
"Karnal, Haryana",2022-06-14,39.9,30.5,0.0,25.3,36
"Karnal, Haryana",2022-06-15,42.2,30.1,0.0,21.8,34
"Karnal, Haryana",2022-06-16,36.2,25.1,4.0,18.3,50
"Karnal, Haryana",2022-06-17,36.2,24.5,1.0,16.5,62
"Karnal, Haryana",2022-06-18,32.2,23.6,20.4,14.5,77
"Karnal, Haryana",2022-06-19,31.4,23.5,0.0,13.0,74
"Karnal, Haryana",2022-06-20,34.5,22.5,0.0,11.4,70
"Karnal, Haryana",2022-06-21,31.1,23.9,4.6,11.6,70
"Karnal, Haryana",2022-06-22,33.9,24.6,9.4,13.4,66
"Karnal, Haryana",2022-06-23,36.3,24.9,0.0,21.3,53
"Karnal, Haryana",2022-06-24,37.5,24.0,0.0,17.4,43
"Karnal, Haryana",2022-06-25,38.8,23.0,0.0,10.2,43
"Karnal, Haryana",2022-06-26,38.7,27.3,0.0,16.3,52
"Karnal, Haryana",2022-06-27,38.0,29.7,0.3,17.3,56
"Karnal, Haryana",2022-06-28,39.8,26.5,0.2,14.8,57
"Karnal, Haryana",2022-06-29,39.8,28.3,0.1,21.3,63
"Karnal, Haryana",2022-06-30,28.6,25.2,18.8,23.1,89
"Karnal, Haryana",2022-07-01,32.2,25.0,0.8,13.1,79
"Karnal, Haryana",2022-07-02,34.5,26.0,0.6,15.3,74
"Karnal, Haryana",2022-07-03,33.7,25.1,15.8,15.3,79
"Karnal, Haryana",2022-07-04,34.8,25.8,11.2,11.2,79
"Karnal, Haryana",2022-07-05,35.5,26.6,3.2,14.9,74
"Karnal, Haryana",2022-07-06,34.9,26.3,18.3,14.9,75
"Karnal, Haryana",2022-07-07,34.8,26.4,4.6,16.2,75
"Karnal, Haryana",2022-07-08,35.6,28.4,0.9,11.0,73
"Karnal, Haryana",2022-07-09,32.5,27.0,1.5,17.6,78
"Karnal, Haryana",2022-07-10,29.4,25.1,31.4,11.0,90
"Karnal, Haryana",2022-07-11,34.5,25.9,0.3,7.1,79
"Karnal, Haryana",2022-07-12,33.4,26.0,8.9,9.3,81
"Karnal, Haryana",2022-07-13,33.7,26.8,0.7,10.5,78
"Karnal, Haryana",2022-07-14,33.2,26.4,18.9,12.2,83
"Karnal, Haryana",2022-07-15,34.0,27.0,0.1,16.7,72
"Karnal, Haryana",2022-07-16,34.2,27.3,1.4,14.5,77
"Karnal, Haryana",2022-07-17,33.1,25.5,22.3,16.1,86
"Karnal, Haryana",2022-07-18,34.7,27.0,0.3,7.7,75
"Karnal, Haryana",2022-07-19,33.5,27.8,4.0,10.2,81
"Karnal, Haryana",2022-07-20,32.7,25.1,27.2,13.0,87
"Karnal, Haryana",2022-07-21,29.4,24.4,9.4,9.4,87
"Karnal, Haryana",2022-07-22,32.0,24.6,4.9,11.1,84
"Karnal, Haryana",2022-07-23,31.5,25.3,4.4,20.3,83
"Karnal, Haryana",2022-07-24,33.3,27.1,1.6,20.6,78
"Karnal, Haryana",2022-07-25,32.6,26.7,0.2,20.8,75
"Karnal, Haryana",2022-07-26,32.0,26.3,1.3,18.7,78
"Karnal, Haryana",2022-07-27,32.1,25.7,4.3,13.9,81
"Karnal, Haryana",2022-07-28,31.5,25.5,7.7,11.8,87
"Karnal, Haryana",2022-07-29,30.0,24.4,26.1,13.2,91
"Karnal, Haryana",2022-07-30,31.1,24.0,30.4,9.4,89
"Karnal, Haryana",2022-07-31,29.6,24.2,8.7,9.0,92
"Karnal, Haryana",2022-08-01,30.4,24.5,3.8,9.4,90
"Karnal, Haryana",2022-08-02,32.8,24.7,0.0,12.3,82
"Karnal, Haryana",2022-08-03,32.2,25.6,1.1,8.7,83
"Karnal, Haryana",2022-08-04,30.5,25.8,4.6,13.5,89
"Karnal, Haryana",2022-08-05,31.3,25.0,12.8,12.8,88
"Karnal, Haryana",2022-08-06,31.8,25.2,1.3,7.1,87
"Karnal, Haryana",2022-08-07,30.0,25.1,16.8,14.6,89
"Karnal, Haryana",2022-08-08,31.8,24.8,0.0,5.3,82
"Karnal, Haryana",2022-08-09,33.2,26.6,0.2,8.1,80
"Karnal, Haryana",2022-08-10,33.5,26.5,0.7,11.1,79
"Karnal, Haryana",2022-08-11,29.1,26.0,0.3,19.9,79
"Karnal, Haryana",2022-08-12,33.0,24.9,0.0,16.0,77
"Karnal, Haryana",2022-08-13,33.2,26.5,0.2,12.8,77
"Karnal, Haryana",2022-08-14,32.9,25.9,11.1,17.3,86
"Karnal, Haryana",2022-08-15,30.8,25.4,0.0,12.4,80
"Karnal, Haryana",2022-08-16,31.5,25.8,1.2,23.9,75
"Karnal, Haryana",2022-08-17,31.6,25.6,0.1,21.5,77
"Karnal, Haryana",2022-08-18,32.4,25.2,0.7,8.0,77
"Karnal, Haryana",2022-08-19,32.3,26.4,0.9,16.4,79
"Karnal, Haryana",2022-08-20,31.0,26.0,0.4,7.6,80
"Karnal, Haryana",2022-08-21,33.3,25.9,0.0,11.5,77
"Karnal, Haryana",2022-08-22,33.7,26.4,2.1,12.2,78
"Karnal, Haryana",2022-08-23,34.1,27.1,0.5,25.5,72
"Karnal, Haryana",2022-08-24,31.9,26.4,1.4,22.0,77
"Karnal, Haryana",2022-08-25,33.0,25.2,1.7,7.4,76
"Karnal, Haryana",2022-08-26,33.9,25.7,0.6,15.0,71
"Karnal, Haryana",2022-08-27,34.0,27.0,0.2,19.2,69
"Karnal, Haryana",2022-08-28,33.9,26.8,0.7,18.1,70
"Karnal, Haryana",2022-08-29,33.9,25.9,1.1,11.8,76
"Karnal, Haryana",2022-08-30,34.7,25.0,0.0,12.1,72
"Karnal, Haryana",2022-08-31,35.1,26.1,0.1,17.2,70
"Karnal, Haryana",2022-09-01,35.5,26.8,0.0,14.9,65
"Karnal, Haryana",2022-09-02,35.6,26.6,0.0,15.7,64
"Karnal, Haryana",2022-09-03,35.8,26.4,0.0,17.6,66
"Karnal, Haryana",2022-09-04,35.3,25.9,0.0,13.3,64
"Karnal, Haryana",2022-09-05,35.9,25.8,0.0,11.6,60
"Karnal, Haryana",2022-09-06,36.0,25.2,0.0,16.5,62
"Karnal, Haryana",2022-09-07,35.1,24.8,0.0,12.1,64
"Karnal, Haryana",2022-09-08,35.3,25.4,0.0,5.9,63
"Karnal, Haryana",2022-09-09,35.4,26.8,0.3,10.9,64
"Karnal, Haryana",2022-09-10,34.2,26.0,0.0,14.3,69
"Karnal, Haryana",2022-09-11,33.2,24.0,4.5,13.5,72
"Karnal, Haryana",2022-09-12,34.3,26.2,0.0,9.3,65
"Karnal, Haryana",2022-09-13,33.3,23.9,4.8,20.6,72
"Karnal, Haryana",2022-09-14,30.5,24.1,0.8,9.4,78
"Karnal, Haryana",2022-09-15,28.5,24.2,22.4,12.6,87
"Karnal, Haryana",2022-09-16,30.8,22.9,0.0,10.5,84
"Karnal, Haryana",2022-09-17,32.5,24.5,0.1,9.7,78
"Karnal, Haryana",2022-09-18,33.0,23.5,0.2,12.8,78
"Karnal, Haryana",2022-09-19,32.7,23.1,0.0,11.7,78
"Karnal, Haryana",2022-09-20,31.3,24.1,11.8,14.7,85
"Karnal, Haryana",2022-09-21,31.3,24.4,0.8,7.1,85
"Karnal, Haryana",2022-09-22,29.8,24.8,12.9,18.0,84
"Karnal, Haryana",2022-09-23,29.0,23.5,31.2,13.8,90
"Karnal, Haryana",2022-09-24,25.6,22.6,63.6,20.5,94
"Karnal, Haryana",2022-09-25,29.3,22.8,8.6,18.3,86
"Karnal, Haryana",2022-09-26,30.2,21.9,0.0,11.8,84
"Karnal, Haryana",2022-09-27,30.4,22.0,0.0,11.2,83
"Karnal, Haryana",2022-09-28,30.6,22.1,0.0,10.0,81
"Karnal, Haryana",2022-09-29,30.7,21.7,0.0,11.8,80
"Karnal, Haryana",2022-09-30,31.5,22.3,0.0,12.8,79
"Karnal, Haryana",2022-10-01,31.6,22.2,0.0,11.1,77
"Karnal, Haryana",2022-10-02,32.6,21.8,0.0,13.0,73
"Karnal, Haryana",2022-10-03,32.8,23.2,0.0,18.4,66
"Karnal, Haryana",2022-10-04,32.5,23.4,0.0,12.0,71
"Karnal, Haryana",2022-10-05,31.4,23.1,0.0,14.9,77
"Karnal, Haryana",2022-10-06,30.6,22.2,0.0,12.5,77
"Karnal, Haryana",2022-10-07,27.5,22.2,1.3,17.1,81
"Karnal, Haryana",2022-10-08,23.2,21.5,14.8,11.7,90
"Karnal, Haryana",2022-10-09,25.4,20.4,0.4,18.8,84
"Karnal, Haryana",2022-10-10,25.9,20.9,1.8,18.8,84
"Karnal, Haryana",2022-10-11,26.0,19.4,7.0,10.9,89
"Karnal, Haryana",2022-10-12,28.2,18.7,0.0,10.4,82
"Karnal, Haryana",2022-10-13,29.2,18.8,0.0,14.5,74
"Karnal, Haryana",2022-10-14,29.8,18.6,0.0,15.1,70
"Karnal, Haryana",2022-10-15,29.9,17.5,0.0,13.0,73
"Karnal, Haryana",2022-10-16,30.1,18.0,0.0,10.5,70
"Karnal, Haryana",2022-10-17,30.4,18.2,0.0,10.2,67
"Karnal, Haryana",2022-10-18,30.3,17.4,0.0,9.3,66
"Karnal, Haryana",2022-10-19,29.5,17.5,0.0,10.5,76
"Karnal, Haryana",2022-10-20,29.8,18.4,0.0,21.0,76
"Karnal, Haryana",2022-10-21,30.1,17.2,0.0,8.3,72
"Karnal, Haryana",2022-10-22,29.4,17.3,0.0,9.2,68
"Karnal, Haryana",2022-10-23,29.2,15.4,0.0,9.7,66
"Karnal, Haryana",2022-10-24,30.1,16.3,0.0,11.3,61
"Karnal, Haryana",2022-10-25,29.3,17.0,0.0,18.2,52
"Karnal, Haryana",2022-10-26,29.8,15.5,0.0,11.0,66
"Karnal, Haryana",2022-10-27,30.0,15.8,0.0,11.1,63
"Karnal, Haryana",2022-10-28,29.9,14.9,0.0,9.1,66
"Karnal, Haryana",2022-10-29,29.5,14.9,0.0,10.5,68
"Karnal, Haryana",2022-10-30,30.0,17.4,0.0,13.4,66
"Karnal, Haryana",2022-10-31,29.8,15.4,0.0,9.5,69
"Karnal, Haryana",2022-11-01,30.8,17.1,0.0,11.7,69
"Karnal, Haryana",2022-11-02,30.5,17.3,0.0,15.5,68
"Karnal, Haryana",2022-11-03,30.4,17.9,0.0,14.5,63
"Karnal, Haryana",2022-11-04,29.9,16.1,0.0,7.6,72
"Karnal, Haryana",2022-11-05,29.2,18.1,0.0,11.9,78
"Karnal, Haryana",2022-11-06,29.5,18.2,0.0,10.1,79
"Karnal, Haryana",2022-11-07,29.2,18.4,0.0,12.5,77
"Karnal, Haryana",2022-11-08,28.6,16.1,0.0,18.8,70
"Karnal, Haryana",2022-11-09,28.0,15.7,0.0,8.2,70
"Karnal, Haryana",2022-11-10,27.2,15.7,0.1,12.7,67
"Karnal, Haryana",2022-11-11,26.6,15.4,0.0,17.3,58
"Karnal, Haryana",2022-11-12,26.3,15.9,0.0,19.6,50
"Karnal, Haryana",2022-11-13,26.5,14.9,0.0,17.5,51
"Karnal, Haryana",2022-11-14,26.3,13.5,0.7,19.5,59
"Karnal, Haryana",2022-11-15,27.0,16.0,0.5,15.6,63
"Karnal, Haryana",2022-11-16,24.6,14.5,0.0,15.6,61
"Karnal, Haryana",2022-11-17,24.1,14.2,0.0,19.9,59
"Karnal, Haryana",2022-11-18,24.9,11.8,0.0,10.8,59
"Karnal, Haryana",2022-11-19,24.8,11.1,0.0,10.1,63
"Karnal, Haryana",2022-11-20,26.1,11.4,0.0,13.5,59
"Karnal, Haryana",2022-11-21,26.1,12.1,0.0,16.7,56
"Karnal, Haryana",2022-11-22,25.8,12.3,0.0,15.8,52
"Karnal, Haryana",2022-11-23,25.5,11.0,0.0,17.1,51
"Karnal, Haryana",2022-11-24,25.5,10.4,0.0,14.8,57
"Karnal, Haryana",2022-11-25,25.4,9.9,0.0,10.2,58
"Karnal, Haryana",2022-11-26,25.8,11.6,0.0,16.1,58
"Karnal, Haryana",2022-11-27,25.6,11.2,0.0,10.5,64
"Karnal, Haryana",2022-11-28,24.8,9.8,0.0,9.6,66
